,State,County_Name,Party,Race_Code,Ethnic_Code,Total_Voters,Election_Date
36674,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36675,NC,FRANKLIN,REP,W,NL,4,2022-07-26
36676,NC,FRANKLIN,REP,W,NL,8,2022-07-26
36677,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36678,NC,FRANKLIN,REP,W,UN,2,2022-07-26
36679,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36680,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36681,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36682,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36683,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36684,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36685,NC,FRANKLIN,UNA,W,NL,3,2022-07-26
36686,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36687,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36688,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36689,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36690,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36691,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36692,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36693,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36694,NC,FRANKLIN,DEM,M,HL,1,2022-07-26
36695,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36696,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36697,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36698,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36699,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36700,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36701,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36702,NC,FRANKLIN,UNA,O,UN,1,2022-07-26
36703,NC,FRANKLIN,UNA,U,UN,3,2022-07-26
36704,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36705,NC,FRANKLIN,UNA,W,NL,2,2022-07-26
36706,NC,FRANKLIN,UNA,W,NL,2,2022-07-26
36707,NC,FRANKLIN,UNA,W,NL,3,2022-07-26
36708,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36709,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36710,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36711,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36712,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36713,NC,FRANKLIN,DEM,B,NL,3,2022-07-26
36714,NC,FRANKLIN,DEM,B,NL,3,2022-07-26
36715,NC,FRANKLIN,DEM,B,NL,1,2022-07-26
36716,NC,FRANKLIN,DEM,B,UN,2,2022-07-26
36717,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36718,NC,FRANKLIN,DEM,O,NL,1,2022-07-26
36719,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36720,NC,FRANKLIN,DEM,U,UN,2,2022-07-26
36721,NC,FRANKLIN,DEM,W,NL,5,2022-07-26
36722,NC,FRANKLIN,DEM,W,NL,5,2022-07-26
36723,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36724,NC,FRANKLIN,DEM,W,NL,5,2022-07-26
36725,NC,FRANKLIN,DEM,W,NL,2,2022-07-26
36726,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36727,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36728,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36729,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36730,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36731,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36732,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36733,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36734,NC,FRANKLIN,REP,W,NL,3,2022-07-26
36735,NC,FRANKLIN,REP,W,NL,18,2022-07-26
36736,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36737,NC,FRANKLIN,REP,W,NL,3,2022-07-26
36738,NC,FRANKLIN,REP,W,NL,15,2022-07-26
36739,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36740,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36741,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36742,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36743,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36744,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36745,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36746,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36747,NC,FRANKLIN,UNA,M,NL,1,2022-07-26
36748,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36749,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36750,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36751,NC,FRANKLIN,UNA,U,UN,3,2022-07-26
36752,NC,FRANKLIN,UNA,W,HL,1,2022-07-26
36753,NC,FRANKLIN,UNA,W,HL,1,2022-07-26
36754,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36755,NC,FRANKLIN,UNA,W,NL,4,2022-07-26
36756,NC,FRANKLIN,UNA,W,NL,7,2022-07-26
36757,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36758,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36759,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36760,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36761,NC,FRANKLIN,DEM,B,NL,4,2022-07-26
36762,NC,FRANKLIN,DEM,B,NL,4,2022-07-26
36763,NC,FRANKLIN,DEM,B,NL,3,2022-07-26
36764,NC,FRANKLIN,DEM,B,NL,1,2022-07-26
36765,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36766,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36767,NC,FRANKLIN,DEM,W,NL,2,2022-07-26
36768,NC,FRANKLIN,DEM,W,NL,8,2022-07-26
36769,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36770,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36771,NC,FRANKLIN,DEM,W,NL,3,2022-07-26
36772,NC,FRANKLIN,DEM,W,NL,4,2022-07-26
36773,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36774,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36775,NC,FRANKLIN,REP,O,HL,1,2022-07-26
36776,NC,FRANKLIN,REP,W,NL,7,2022-07-26
36777,NC,FRANKLIN,REP,W,NL,11,2022-07-26
36778,NC,FRANKLIN,REP,W,NL,4,2022-07-26
36779,NC,FRANKLIN,REP,W,NL,10,2022-07-26
36780,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36781,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36782,NC,FRANKLIN,REP,W,UN,2,2022-07-26
36783,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36784,NC,FRANKLIN,REP,W,UN,6,2022-07-26
36785,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36786,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36787,NC,FRANKLIN,UNA,O,NL,1,2022-07-26
36788,NC,FRANKLIN,UNA,O,UN,1,2022-07-26
36789,NC,FRANKLIN,UNA,U,UN,2,2022-07-26
36790,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36791,NC,FRANKLIN,UNA,U,UN,2,2022-07-26
36792,NC,FRANKLIN,UNA,W,NL,2,2022-07-26
36793,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36794,NC,FRANKLIN,UNA,W,NL,8,2022-07-26
36795,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36796,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36797,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36798,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36799,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36800,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36801,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36802,NC,FRANKLIN,REP,B,NL,1,2022-07-26
36803,NC,FRANKLIN,REP,O,HL,1,2022-07-26
36804,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36805,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36806,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36807,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36808,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36809,NC,FRANKLIN,DEM,B,NL,1,2022-07-26
36810,NC,FRANKLIN,DEM,B,NL,2,2022-07-26
36811,NC,FRANKLIN,DEM,B,NL,3,2022-07-26
36812,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36813,NC,FRANKLIN,DEM,W,HL,1,2022-07-26
36814,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36815,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36816,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36817,NC,FRANKLIN,REP,B,UN,1,2022-07-26
36818,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36819,NC,FRANKLIN,REP,W,NL,3,2022-07-26
36820,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36821,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36822,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36823,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36824,NC,FRANKLIN,UNA,W,NL,3,2022-07-26
36825,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36826,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36827,NC,FRANKLIN,UNA,W,NL,3,2022-07-26
36828,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36829,NC,FRANKLIN,DEM,A,NL,1,2022-07-26
36830,NC,FRANKLIN,DEM,B,NL,8,2022-07-26
36831,NC,FRANKLIN,DEM,B,NL,5,2022-07-26
36832,NC,FRANKLIN,DEM,B,NL,4,2022-07-26
36833,NC,FRANKLIN,DEM,B,NL,2,2022-07-26
36834,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36835,NC,FRANKLIN,DEM,B,UN,2,2022-07-26
36836,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36837,NC,FRANKLIN,DEM,M,NL,1,2022-07-26
36838,NC,FRANKLIN,DEM,U,UN,3,2022-07-26
36839,NC,FRANKLIN,DEM,U,UN,3,2022-07-26
36840,NC,FRANKLIN,DEM,W,HL,1,2022-07-26
36841,NC,FRANKLIN,DEM,W,NL,6,2022-07-26
36842,NC,FRANKLIN,DEM,W,NL,2,2022-07-26
36843,NC,FRANKLIN,DEM,W,NL,2,2022-07-26
36844,NC,FRANKLIN,DEM,W,NL,2,2022-07-26
36845,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36846,NC,FRANKLIN,DEM,W,UN,3,2022-07-26
36847,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36848,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36849,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36850,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36851,NC,FRANKLIN,REP,U,HL,1,2022-07-26
36852,NC,FRANKLIN,REP,U,NL,1,2022-07-26
36853,NC,FRANKLIN,REP,W,HL,1,2022-07-26
36854,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36855,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36856,NC,FRANKLIN,REP,W,NL,7,2022-07-26
36857,NC,FRANKLIN,REP,W,NL,17,2022-07-26
36858,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36859,NC,FRANKLIN,REP,W,NL,3,2022-07-26
36860,NC,FRANKLIN,REP,W,NL,7,2022-07-26
36861,NC,FRANKLIN,REP,W,NL,16,2022-07-26
36862,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36863,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36864,NC,FRANKLIN,REP,W,UN,4,2022-07-26
36865,NC,FRANKLIN,REP,W,UN,1,2022-07-26
36866,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36867,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36868,NC,FRANKLIN,UNA,B,NL,2,2022-07-26
36869,NC,FRANKLIN,UNA,B,NL,3,2022-07-26
36870,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36871,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36872,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36873,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36874,NC,FRANKLIN,UNA,U,UN,2,2022-07-26
36875,NC,FRANKLIN,UNA,U,UN,4,2022-07-26
36876,NC,FRANKLIN,UNA,W,NL,1,2022-07-26
36877,NC,FRANKLIN,UNA,W,NL,9,2022-07-26
36878,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36879,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36880,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36881,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36882,NC,FRANKLIN,UNA,W,UN,3,2022-07-26
36883,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36884,NC,FRANKLIN,UNA,W,UN,1,2022-07-26
36885,NC,FRANKLIN,DEM,B,NL,9,2022-07-26
36886,NC,FRANKLIN,DEM,B,NL,2,2022-07-26
36887,NC,FRANKLIN,DEM,B,NL,4,2022-07-26
36888,NC,FRANKLIN,DEM,B,NL,7,2022-07-26
36889,NC,FRANKLIN,DEM,B,NL,1,2022-07-26
36890,NC,FRANKLIN,DEM,B,NL,3,2022-07-26
36891,NC,FRANKLIN,DEM,B,UN,3,2022-07-26
36892,NC,FRANKLIN,DEM,B,UN,1,2022-07-26
36893,NC,FRANKLIN,DEM,B,UN,2,2022-07-26
36894,NC,FRANKLIN,DEM,B,UN,2,2022-07-26
36895,NC,FRANKLIN,DEM,O,NL,1,2022-07-26
36896,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36897,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36898,NC,FRANKLIN,DEM,U,UN,1,2022-07-26
36899,NC,FRANKLIN,DEM,W,NL,13,2022-07-26
36900,NC,FRANKLIN,DEM,W,NL,1,2022-07-26
36901,NC,FRANKLIN,DEM,W,NL,8,2022-07-26
36902,NC,FRANKLIN,DEM,W,NL,3,2022-07-26
36903,NC,FRANKLIN,DEM,W,UN,1,2022-07-26
36904,NC,FRANKLIN,DEM,W,UN,4,2022-07-26
36905,NC,FRANKLIN,REP,B,UN,1,2022-07-26
36906,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36907,NC,FRANKLIN,REP,U,UN,1,2022-07-26
36908,NC,FRANKLIN,REP,W,HL,1,2022-07-26
36909,NC,FRANKLIN,REP,W,NL,2,2022-07-26
36910,NC,FRANKLIN,REP,W,NL,10,2022-07-26
36911,NC,FRANKLIN,REP,W,NL,1,2022-07-26
36912,NC,FRANKLIN,REP,W,NL,16,2022-07-26
36913,NC,FRANKLIN,REP,W,NL,15,2022-07-26
36914,NC,FRANKLIN,REP,W,NL,17,2022-07-26
36915,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36916,NC,FRANKLIN,REP,W,UN,2,2022-07-26
36917,NC,FRANKLIN,REP,W,UN,2,2022-07-26
36918,NC,FRANKLIN,REP,W,UN,3,2022-07-26
36919,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36920,NC,FRANKLIN,UNA,B,NL,1,2022-07-26
36921,NC,FRANKLIN,UNA,B,UN,1,2022-07-26
36922,NC,FRANKLIN,UNA,U,UN,1,2022-07-26
36923,NC,FRANKLIN,UNA,U,UN,2,2022-07-26
36924,NC,FRANKLIN,UNA,W,HL,1,2022-07-26
36925,NC,FRANKLIN,UNA,W,NL,5,2022-07-26
36926,NC,FRANKLIN,UNA,W,NL,3,2022-07-26
36927,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36928,NC,FRANKLIN,UNA,W,NL,6,2022-07-26
36929,NC,FRANKLIN,UNA,W,UN,2,2022-07-26
36930,NC,GRAHAM,REP,W,NL,1,2022-07-26
36931,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36932,NC,GRAHAM,REP,B,UN,1,2022-07-26
36933,NC,GRAHAM,REP,U,NL,1,2022-07-26
36934,NC,GRAHAM,REP,U,UN,1,2022-07-26
36935,NC,GRAHAM,REP,U,UN,1,2022-07-26
36936,NC,GRAHAM,REP,W,NL,1,2022-07-26
36937,NC,GRAHAM,REP,W,NL,6,2022-07-26
36938,NC,GRAHAM,REP,W,NL,4,2022-07-26
36939,NC,GRAHAM,REP,W,NL,2,2022-07-26
36940,NC,GRAHAM,REP,W,UN,1,2022-07-26
36941,NC,GRAHAM,REP,W,UN,1,2022-07-26
36942,NC,GRAHAM,REP,W,UN,1,2022-07-26
36943,NC,GRAHAM,REP,W,UN,2,2022-07-26
36944,NC,GRAHAM,UNA,U,UN,1,2022-07-26
36945,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36946,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36947,NC,GRAHAM,UNA,W,NL,2,2022-07-26
36948,NC,GRAHAM,REP,U,UN,1,2022-07-26
36949,NC,GRAHAM,REP,W,NL,3,2022-07-26
36950,NC,GRAHAM,REP,W,NL,8,2022-07-26
36951,NC,GRAHAM,REP,W,NL,6,2022-07-26
36952,NC,GRAHAM,REP,W,NL,7,2022-07-26
36953,NC,GRAHAM,REP,W,UN,2,2022-07-26
36954,NC,GRAHAM,REP,W,UN,1,2022-07-26
36955,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36956,NC,GRAHAM,UNA,W,NL,3,2022-07-26
36957,NC,GRAHAM,UNA,W,NL,3,2022-07-26
36958,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36959,NC,GRAHAM,UNA,W,UN,2,2022-07-26
36960,NC,GRAHAM,REP,A,NL,1,2022-07-26
36961,NC,GRAHAM,REP,I,NL,1,2022-07-26
36962,NC,GRAHAM,REP,I,NL,1,2022-07-26
36963,NC,GRAHAM,REP,U,HL,1,2022-07-26
36964,NC,GRAHAM,REP,W,NL,1,2022-07-26
36965,NC,GRAHAM,REP,W,NL,34,2022-07-26
36966,NC,GRAHAM,REP,W,NL,25,2022-07-26
36967,NC,GRAHAM,REP,W,NL,1,2022-07-26
36968,NC,GRAHAM,REP,W,NL,29,2022-07-26
36969,NC,GRAHAM,REP,W,NL,1,2022-07-26
36970,NC,GRAHAM,REP,W,NL,20,2022-07-26
36971,NC,GRAHAM,REP,W,UN,1,2022-07-26
36972,NC,GRAHAM,REP,W,UN,1,2022-07-26
36973,NC,GRAHAM,REP,W,UN,2,2022-07-26
36974,NC,GRAHAM,UNA,I,NL,2,2022-07-26
36975,NC,GRAHAM,UNA,O,NL,1,2022-07-26
36976,NC,GRAHAM,UNA,U,UN,1,2022-07-26
36977,NC,GRAHAM,UNA,U,UN,1,2022-07-26
36978,NC,GRAHAM,UNA,W,NL,14,2022-07-26
36979,NC,GRAHAM,UNA,W,NL,8,2022-07-26
36980,NC,GRAHAM,UNA,W,NL,14,2022-07-26
36981,NC,GRAHAM,UNA,W,NL,9,2022-07-26
36982,NC,GRAHAM,UNA,W,UN,1,2022-07-26
36983,NC,GRAHAM,UNA,W,UN,2,2022-07-26
36984,NC,GRAHAM,REP,U,UN,1,2022-07-26
36985,NC,GRAHAM,REP,W,NL,1,2022-07-26
36986,NC,GRAHAM,REP,W,NL,28,2022-07-26
36987,NC,GRAHAM,REP,W,NL,1,2022-07-26
36988,NC,GRAHAM,REP,W,NL,15,2022-07-26
36989,NC,GRAHAM,REP,W,NL,33,2022-07-26
36990,NC,GRAHAM,REP,W,NL,1,2022-07-26
36991,NC,GRAHAM,REP,W,NL,8,2022-07-26
36992,NC,GRAHAM,REP,W,UN,1,2022-07-26
36993,NC,GRAHAM,REP,W,UN,1,2022-07-26
36994,NC,GRAHAM,UNA,U,UN,1,2022-07-26
36995,NC,GRAHAM,UNA,U,UN,2,2022-07-26
36996,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36997,NC,GRAHAM,UNA,W,NL,9,2022-07-26
36998,NC,GRAHAM,UNA,W,NL,1,2022-07-26
36999,NC,GRAHAM,UNA,W,NL,6,2022-07-26
37000,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37001,NC,GRAHAM,UNA,W,NL,12,2022-07-26
37002,NC,GRAHAM,UNA,W,NL,4,2022-07-26
37003,NC,GRAHAM,UNA,W,UN,3,2022-07-26
37004,NC,GRAHAM,UNA,W,UN,1,2022-07-26
37005,NC,GRAHAM,REP,U,UN,1,2022-07-26
37006,NC,GRAHAM,REP,W,NL,1,2022-07-26
37007,NC,GRAHAM,REP,W,NL,2,2022-07-26
37008,NC,GRAHAM,REP,W,NL,2,2022-07-26
37009,NC,GRAHAM,REP,U,UN,1,2022-07-26
37010,NC,GRAHAM,REP,W,NL,1,2022-07-26
37011,NC,GRAHAM,REP,W,NL,4,2022-07-26
37012,NC,GRAHAM,REP,W,NL,2,2022-07-26
37013,NC,GRAHAM,REP,W,NL,2,2022-07-26
37014,NC,GRAHAM,REP,W,UN,1,2022-07-26
37015,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37016,NC,GRAHAM,UNA,W,UN,1,2022-07-26
37017,NC,GRAHAM,REP,I,NL,1,2022-07-26
37018,NC,GRAHAM,REP,W,NL,2,2022-07-26
37019,NC,GRAHAM,REP,W,NL,15,2022-07-26
37020,NC,GRAHAM,REP,W,NL,1,2022-07-26
37021,NC,GRAHAM,REP,W,NL,3,2022-07-26
37022,NC,GRAHAM,REP,W,NL,17,2022-07-26
37023,NC,GRAHAM,REP,W,UN,1,2022-07-26
37024,NC,GRAHAM,UNA,U,UN,1,2022-07-26
37025,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37026,NC,GRAHAM,UNA,W,NL,4,2022-07-26
37027,NC,GRAHAM,UNA,W,NL,3,2022-07-26
37028,NC,GRAHAM,UNA,W,NL,6,2022-07-26
37029,NC,GRAHAM,REP,U,UN,1,2022-07-26
37030,NC,GRAHAM,REP,W,NL,1,2022-07-26
37031,NC,GRAHAM,REP,W,NL,1,2022-07-26
37032,NC,GRAHAM,REP,W,NL,8,2022-07-26
37033,NC,GRAHAM,REP,W,NL,1,2022-07-26
37034,NC,GRAHAM,REP,W,NL,15,2022-07-26
37035,NC,GRAHAM,REP,W,NL,6,2022-07-26
37036,NC,GRAHAM,REP,W,NL,18,2022-07-26
37037,NC,GRAHAM,REP,W,UN,1,2022-07-26
37038,NC,GRAHAM,REP,W,UN,1,2022-07-26
37039,NC,GRAHAM,UNA,U,UN,1,2022-07-26
37040,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37041,NC,GRAHAM,UNA,W,NL,3,2022-07-26
37042,NC,GRAHAM,UNA,W,NL,2,2022-07-26
37043,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37044,NC,GRAHAM,UNA,W,NL,3,2022-07-26
37045,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37046,NC,GRAHAM,REP,W,NL,1,2022-07-26
37047,NC,GRAHAM,REP,W,NL,1,2022-07-26
37048,NC,GRAHAM,REP,W,NL,1,2022-07-26
37049,NC,GRAHAM,REP,W,NL,2,2022-07-26
37050,NC,GRAHAM,REP,W,NL,1,2022-07-26
37051,NC,GRAHAM,REP,W,NL,4,2022-07-26
37052,NC,GRAHAM,REP,W,NL,6,2022-07-26
37053,NC,GRAHAM,REP,W,NL,4,2022-07-26
37054,NC,GRAHAM,REP,W,NL,5,2022-07-26
37055,NC,GRAHAM,REP,W,UN,1,2022-07-26
37056,NC,GRAHAM,REP,W,UN,2,2022-07-26
37057,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37058,NC,GRAHAM,UNA,W,NL,2,2022-07-26
37059,NC,GRAHAM,REP,W,NL,8,2022-07-26
37060,NC,GRAHAM,REP,W,NL,1,2022-07-26
37061,NC,GRAHAM,REP,W,NL,4,2022-07-26
37062,NC,GRAHAM,REP,W,NL,6,2022-07-26
37063,NC,GRAHAM,REP,W,UN,1,2022-07-26
37064,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37065,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37066,NC,GRAHAM,UNA,W,UN,1,2022-07-26
37067,NC,GRAHAM,UNA,W,UN,1,2022-07-26
37068,NC,GRAHAM,REP,W,NL,1,2022-07-26
37069,NC,GRAHAM,REP,W,NL,1,2022-07-26
37070,NC,GRAHAM,UNA,W,UN,1,2022-07-26
37071,NC,GRAHAM,REP,W,NL,1,2022-07-26
37072,NC,GRAHAM,REP,W,NL,1,2022-07-26
37073,NC,GRAHAM,REP,I,NL,1,2022-07-26
37074,NC,GRAHAM,REP,I,NL,1,2022-07-26
37075,NC,GRAHAM,REP,I,UN,1,2022-07-26
37076,NC,GRAHAM,REP,O,HL,1,2022-07-26
37077,NC,GRAHAM,REP,W,NL,4,2022-07-26
37078,NC,GRAHAM,REP,W,NL,5,2022-07-26
37079,NC,GRAHAM,REP,W,UN,1,2022-07-26
37080,NC,GRAHAM,REP,W,UN,1,2022-07-26
37081,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37082,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37083,NC,GRAHAM,REP,I,NL,1,2022-07-26
37084,NC,GRAHAM,REP,I,NL,1,2022-07-26
37085,NC,GRAHAM,REP,I,UN,1,2022-07-26
37086,NC,GRAHAM,REP,U,NL,1,2022-07-26
37087,NC,GRAHAM,REP,W,NL,6,2022-07-26
37088,NC,GRAHAM,REP,W,NL,6,2022-07-26
37089,NC,GRAHAM,REP,W,NL,6,2022-07-26
37090,NC,GRAHAM,REP,W,NL,11,2022-07-26
37091,NC,GRAHAM,REP,W,UN,2,2022-07-26
37092,NC,GRAHAM,REP,W,UN,1,2022-07-26
37093,NC,GRAHAM,UNA,U,UN,1,2022-07-26
37094,NC,GRAHAM,UNA,W,NL,3,2022-07-26
37095,NC,GRAHAM,UNA,W,NL,6,2022-07-26
37096,NC,GRAHAM,UNA,W,NL,2,2022-07-26
37097,NC,GRAHAM,UNA,W,NL,1,2022-07-26
37098,NC,GRAHAM,UNA,W,UN,2,2022-07-26
37099,NC,GRAHAM,UNA,W,UN,2,2022-07-26
37100,NC,GRAHAM,REP,I,NL,2,2022-07-26
37101,NC,GRAHAM,REP,I,NL,1,2022-07-26
37102,NC,GRAHAM,REP,I,NL,2,2022-07-26
37103,NC,GRAHAM,REP,I,UN,2,2022-07-26
37104,NC,GRAHAM,REP,O,NL,1,2022-07-26
37105,NC,GRAHAM,REP,U,NL,1,2022-07-26
37106,NC,GRAHAM,REP,U,UN,1,2022-07-26
37107,NC,GRAHAM,REP,W,NL,19,2022-07-26
37108,NC,GRAHAM,REP,W,NL,18,2022-07-26
37109,NC,GRAHAM,REP,W,NL,1,2022-07-26
37110,NC,GRAHAM,REP,W,NL,26,2022-07-26
37111,NC,GRAHAM,REP,W,NL,21,2022-07-26
37112,NC,GRAHAM,REP,W,UN,2,2022-07-26
37113,NC,GRAHAM,REP,W,UN,1,2022-07-26
37114,NC,GRAHAM,REP,W,UN,1,2022-07-26
37115,NC,GRAHAM,UNA,I,NL,1,2022-07-26
37116,NC,GRAHAM,UNA,U,NL,1,2022-07-26
37117,NC,GRAHAM,UNA,W,NL,8,2022-07-26
37118,NC,GRAHAM,UNA,W,NL,7,2022-07-26
37119,NC,GRAHAM,UNA,W,NL,6,2022-07-26
37120,NC,GRAHAM,UNA,W,NL,8,2022-07-26
37121,NC,GRAHAM,UNA,W,NL,1,2022-07-26
