county_desc	precinct_abbrv	vtd_abbrv	age	party_cd	race_code	ethnic_code	sex_code	total_voters	election_date	stats_type	update_date	voting_method	voting_method_desc	voted_party_cd
MECKLENBURG	015	015	Age 41 - 65	DEM	W	UN	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age 41 - 65	LIB	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	LIB
MECKLENBURG	015	015	Age 41 - 65	REP	A	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	U	HL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	W	HL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	W	NL	F	9	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	W	NL	M	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	015	015	Age 41 - 65	REP	W	NL	M	15	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	REP	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age 41 - 65	UNA	A	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	A	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	A	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	B	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	M	HL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	O	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	O	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	O	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	U	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	U	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	U	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	U	UN	U	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	F	2	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	F	11	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	F	39	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	M	18	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	NL	M	46	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	UN	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age 41 - 65	UNA	W	UN	M	7	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age Over 66	DEM	B	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	B	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	DEM	M	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	F	4	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	F	15	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	F	19	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	M	3	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	M	16	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	NL	M	16	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	UN	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	015	015	Age Over 66	DEM	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	015	015	Age Over 66	REP	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	015	015	Age Over 66	REP	M	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	C	CURBSIDE	REP
MECKLENBURG	015	015	Age Over 66	REP	W	NL	F	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	015	015	Age Over 66	REP	W	NL	F	4	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	015	015	Age Over 66	REP	W	NL	M	5	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	015	015	Age Over 66	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age Over 66	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	F	5	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	F	13	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	M	5	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	NL	M	11	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	015	015	Age Over 66	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 18 - 25	DEM	B	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 18 - 25	DEM	B	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 18 - 25	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 18 - 25	REP	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	016	016	Age 18 - 25	UNA	B	HL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 18 - 25	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 18 - 25	UNA	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 26 - 40	DEM	B	NL	F	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	NL	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	NL	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	NL	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	UN	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	B	UN	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 26 - 40	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 26 - 40	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 26 - 40	UNA	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 26 - 40	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	F	39	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	F	5	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	F	47	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	M	1	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	M	20	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	M	3	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	NL	M	23	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	UN	F	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	UN	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	UN	M	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	UN	M	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	B	UN	U	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	M	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	U	UN	U	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	016	016	Age 41 - 65	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age 41 - 65	REP	B	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	016	016	Age 41 - 65	UNA	B	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	M	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	O	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age 41 - 65	UNA	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	F	7	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	F	9	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	F	81	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	F	20	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	F	69	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	M	3	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	M	6	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	M	42	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	M	7	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	NL	M	26	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	F	8	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	F	2	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	DEM	B	UN	U	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	I	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	016	016	Age Over 66	DEM	U	UN	U	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	016	016	Age Over 66	LIB	B	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	LIB
MECKLENBURG	016	016	Age Over 66	REP	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	016	016	Age Over 66	REP	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	016	016	Age Over 66	REP	B	NL	M	1	07/26/2022	history	08/10/2022	U	ABS-CURB	REP
MECKLENBURG	016	016	Age Over 66	UNA	B	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age Over 66	UNA	B	NL	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age Over 66	UNA	B	NL	M	2	07/26/2022	history	08/10/2022	U	ABS-CURB	UNA
MECKLENBURG	016	016	Age Over 66	UNA	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	016	016	Age Over 66	UNA	U	UN	U	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 18 - 25	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 18 - 25	DEM	B	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 18 - 25	DEM	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 18 - 25	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 18 - 25	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 26 - 40	DEM	B	NL	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	B	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	W	NL	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	W	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	W	UN	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	DEM	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 26 - 40	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	017	017	Age 26 - 40	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 26 - 40	UNA	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 26 - 40	UNA	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 26 - 40	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 26 - 40	UNA	W	UN	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	DEM	B	NL	F	6	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	NL	F	9	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	NL	M	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	NL	M	4	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	UN	F	5	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	U	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	W	NL	F	2	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	W	NL	F	7	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	W	NL	M	9	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	DEM	W	UN	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age 41 - 65	REP	W	NL	F	2	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	017	017	Age 41 - 65	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	017	017	Age 41 - 65	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	B	NL	F	3	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	B	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	M	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	W	NL	F	5	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	W	NL	M	4	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age 41 - 65	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	F	3	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	F	8	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	F	2	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	F	15	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	M	4	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	M	1	07/26/2022	history	08/10/2022	U	ABS-CURB	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	NL	M	5	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	UN	F	1	07/26/2022	history	08/10/2022	C	CURBSIDE	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	UN	F	3	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	UN	F	6	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	UN	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age Over 66	DEM	B	UN	M	3	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age Over 66	DEM	U	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	DEM
MECKLENBURG	017	017	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	M	ABS-MAIL	DEM
MECKLENBURG	017	017	Age Over 66	DEM	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	017	017	Age Over 66	REP	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	017	017	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	REP
MECKLENBURG	017	017	Age Over 66	REP	W	NL	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	REP
MECKLENBURG	017	017	Age Over 66	UNA	B	NL	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age Over 66	UNA	B	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age Over 66	UNA	B	UN	F	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age Over 66	UNA	W	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age Over 66	UNA	W	NL	M	1	07/26/2022	history	08/10/2022	O	ABS-1STOP	UNA
MECKLENBURG	017	017	Age Over 66	UNA	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age Over 66	UNA	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	017	017	Age Over 66	UNA	W	UN	M	1	07/26/2022	history	08/10/2022	V	IN-PERSON	UNA
MECKLENBURG	018	018	Age 18 - 25	DEM	O	NL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	018	018	Age 18 - 25	DEM	W	HL	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	018	018	Age 18 - 25	DEM	W	NL	M	2	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
MECKLENBURG	018	018	Age 18 - 25	DEM	W	UN	F	1	07/26/2022	history	08/10/2022	V	IN-PERSON	DEM
